GEOID,NAME,population,state,county,tract
06001400100,Census Tract 4001; Alameda County; California,3132,06,001,400100
06059042107,Census Tract 421.07; Orange County; California,3738,06,059,042107
06059042108,Census Tract 421.08; Orange County; California,5750,06,059,042108
06059042109,Census Tract 421.09; Orange County; California,4644,06,059,042109
06059042111,Census Tract 421.11; Orange County; California,5749,06,059,042111
06059042112,Census Tract 421.12; Orange County; California,8031,06,059,042112
06059042113,Census Tract 421.13; Orange County; California,4235,06,059,042113
06059042114,Census Tract 421.14; Orange County; California,3942,06,059,042114
06059042115,Census Tract 421.15; Orange County; California,984,06,059,042115
06059042116,Census Tract 421.16; Orange County; California,5672,06,059,042116
06059042201,Census Tract 422.01; Orange County; California,5766,06,059,042201
06059042203,Census Tract 422.03; Orange County; California,9842,06,059,042203
06059042205,Census Tract 422.05; Orange County; California,5336,06,059,042205
06059042206,Census Tract 422.06; Orange County; California,3345,06,059,042206
06059042305,Census Tract 423.05; Orange County; California,3481,06,059,042305
06059042307,Census Tract 423.07; Orange County; California,7272,06,059,042307
06059042311,Census Tract 423.11; Orange County; California,6413,06,059,042311
06059042312,Census Tract 423.12; Orange County; California,7196,06,059,042312
06059042313,Census Tract 423.13; Orange County; California,5362,06,059,042313
06059042315,Census Tract 423.15; Orange County; California,6525,06,059,042315
06059042317,Census Tract 423.17; Orange County; California,3330,06,059,042317
06059042319,Census Tract 423.19; Orange County; California,3627,06,059,042319
06059042320,Census Tract 423.20; Orange County; California,6054,06,059,042320
06059042323,Census Tract 423.23; Orange County; California,4388,06,059,042323
06059042324,Census Tract 423.24; Orange County; California,3769,06,059,042324
06059042325,Census Tract 423.25; Orange County; California,3773,06,059,042325
06059042326,Census Tract 423.26; Orange County; California,4385,06,059,042326
06059042327,Census Tract 423.27; Orange County; California,4460,06,059,042327
06059042328,Census Tract 423.28; Orange County; California,2248,06,059,042328
06059042329,Census Tract 423.29; Orange County; California,3579,06,059,042329
06059042330,Census Tract 423.30; Orange County; California,6681,06,059,042330
06059042331,Census Tract 423.31; Orange County; California,5077,06,059,042331
06059042332,Census Tract 423.32; Orange County; California,5495,06,059,042332
06059042333,Census Tract 423.33; Orange County; California,5583,06,059,042333
06059042334,Census Tract 423.34; Orange County; California,4840,06,059,042334
06059042335,Census Tract 423.35; Orange County; California,5573,06,059,042335
06059042336,Census Tract 423.36; Orange County; California,4089,06,059,042336
06059042337,Census Tract 423.37; Orange County; California,3415,06,059,042337
06059042338,Census Tract 423.38; Orange County; California,4807,06,059,042338
06059042339,Census Tract 423.39; Orange County; California,3032,06,059,042339
06059042340,Census Tract 423.40; Orange County; California,2636,06,059,042340
06059042341,Census Tract 423.41; Orange County; California,6229,06,059,042341
06059052408,Census Tract 524.08; Orange County; California,5420,06,059,052408
06059052410,Census Tract 524.10; Orange County; California,5010,06,059,052410
06059052411,Census Tract 524.11; Orange County; California,5126,06,059,052411
06059052415,Census Tract 524.15; Orange County; California,4156,06,059,052415
06059052416,Census Tract 524.16; Orange County; California,4282,06,059,052416
06059052417,Census Tract 524.17; Orange County; California,7519,06,059,052417
06059052419,Census Tract 524.19; Orange County; California,3051,06,059,052419
06059052421,Census Tract 524.21; Orange County; California,9399,06,059,052421
06059052422,Census Tract 524.22; Orange County; California,12295,06,059,052422
06059052423,Census Tract 524.23; Orange County; California,5944,06,059,052423
06059052424,Census Tract 524.24; Orange County; California,5026,06,059,052424
06059052425,Census Tract 524.25; Orange County; California,7215,06,059,052425
06059052427,Census Tract 524.27; Orange County; California,4957,06,059,052427
06059052428,Census Tract 524.28; Orange County; California,7201,06,059,052428
06059052429,Census Tract 524.29; Orange County; California,9027,06,059,052429
06059052430,Census Tract 524.30; Orange County; California,17078,06,059,052430
06059052431,Census Tract 524.31; Orange County; California,4873,06,059,052431
06059052432,Census Tract 524.32; Orange County; California,7454,06,059,052432
06059052433,Census Tract 524.33; Orange County; California,16295,06,059,052433
06059052434,Census Tract 524.34; Orange County; California,6663,06,059,052434
06059052435,Census Tract 524.35; Orange County; California,7147,06,059,052435
06059052436,Census Tract 524.36; Orange County; California,5117,06,059,052436
06059052437,Census Tract 524.37; Orange County; California,7153,06,059,052437
06059052438,Census Tract 524.38; Orange County; California,8068,06,059,052438
06059052439,Census Tract 524.39; Orange County; California,13687,06,059,052439
06059052502,Census Tract 525.02; Orange County; California,5675,06,059,052502
06059052505,Census Tract 525.05; Orange County; California,4274,06,059,052505
06059052506,Census Tract 525.06; Orange County; California,2536,06,059,052506
06059052511,Census Tract 525.11; Orange County; California,6264,06,059,052511
06059052513,Census Tract 525.13; Orange County; California,5343,06,059,052513
06059052514,Census Tract 525.14; Orange County; California,5460,06,059,052514
06059052518,Census Tract 525.18; Orange County; California,8242,06,059,052518
06059052519,Census Tract 525.19; Orange County; California,4081,06,059,052519
06059052520,Census Tract 525.20; Orange County; California,3284,06,059,052520
06059052521,Census Tract 525.21; Orange County; California,6135,06,059,052521
06059052522,Census Tract 525.22; Orange County; California,3794,06,059,052522
06059052523,Census Tract 525.23; Orange County; California,4004,06,059,052523
06059052524,Census Tract 525.24; Orange County; California,7434,06,059,052524
06059052526,Census Tract 525.26; Orange County; California,3706,06,059,052526
06059052527,Census Tract 525.27; Orange County; California,7619,06,059,052527
06059052528,Census Tract 525.28; Orange County; California,3696,06,059,052528
06059052529,Census Tract 525.29; Orange County; California,2984,06,059,052529
06059052530,Census Tract 525.30; Orange County; California,6285,06,059,052530
06059052531,Census Tract 525.31; Orange County; California,4096,06,059,052531
06059052532,Census Tract 525.32; Orange County; California,5904,06,059,052532
06059052533,Census Tract 525.33; Orange County; California,7170,06,059,052533
06059052534,Census Tract 525.34; Orange County; California,2205,06,059,052534
06059052535,Census Tract 525.35; Orange County; California,5093,06,059,052535
06059062605,Census Tract 626.05; Orange County; California,3107,06,059,062605
06059062610,Census Tract 626.10; Orange County; California,13289,06,059,062610
06059062611,Census Tract 626.11; Orange County; California,4017,06,059,062611
06059062614,Census Tract 626.14; Orange County; California,24017,06,059,062614
06059062619,Census Tract 626.19; Orange County; California,3783,06,059,062619
06059062620,Census Tract 626.20; Orange County; California,4975,06,059,062620
06059062622,Census Tract 626.22; Orange County; California,4340,06,059,062622
06059062625,Census Tract 626.25; Orange County; California,4617,06,059,062625
06059062626,Census Tract 626.26; Orange County; California,2368,06,059,062626
06059062627,Census Tract 626.27; Orange County; California,3574,06,059,062627
06059062628,Census Tract 626.28; Orange County; California,3251,06,059,062628
06059062629,Census Tract 626.29; Orange County; California,2318,06,059,062629
06059062630,Census Tract 626.30; Orange County; California,1624,06,059,062630
06059062631,Census Tract 626.31; Orange County; California,3038,06,059,062631
06059062632,Census Tract 626.32; Orange County; California,3932,06,059,062632
06059062633,Census Tract 626.33; Orange County; California,6308,06,059,062633
06059062634,Census Tract 626.34; Orange County; California,4637,06,059,062634
06059062635,Census Tract 626.35; Orange County; California,4739,06,059,062635
06059062636,Census Tract 626.36; Orange County; California,3660,06,059,062636
06059062637,Census Tract 626.37; Orange County; California,5585,06,059,062637
06059062638,Census Tract 626.38; Orange County; California,6051,06,059,062638
06059062639,Census Tract 626.39; Orange County; California,8624,06,059,062639
06059062640,Census Tract 626.40; Orange County; California,3071,06,059,062640
06059062641,Census Tract 626.41; Orange County; California,5852,06,059,062641
06059062642,Census Tract 626.42; Orange County; California,2919,06,059,062642
06059062643,Census Tract 626.43; Orange County; California,6794,06,059,062643
06059062645,Census Tract 626.45; Orange County; California,6023,06,059,062645
06059062646,Census Tract 626.46; Orange County; California,3231,06,059,062646
06059062647,Census Tract 626.47; Orange County; California,4839,06,059,062647
06059062648,Census Tract 626.48; Orange County; California,3014,06,059,062648
06059062649,Census Tract 626.49; Orange County; California,3083,06,059,062649
06059062650,Census Tract 626.50; Orange County; California,4789,06,059,062650
06059062651,Census Tract 626.51; Orange County; California,3269,06,059,062651
06059062652,Census Tract 626.52; Orange County; California,4657,06,059,062652
06059062653,Census Tract 626.53; Orange County; California,7882,06,059,062653
06059062654,Census Tract 626.54; Orange County; California,7196,06,059,062654
06059062655,Census Tract 626.55; Orange County; California,3741,06,059,062655
06059062656,Census Tract 626.56; Orange County; California,3534,06,059,062656
06059062657,Census Tract 626.57; Orange County; California,3302,06,059,062657
06059062658,Census Tract 626.58; Orange County; California,5078,06,059,062658
06059062701,Census Tract 627.01; Orange County; California,2552,06,059,062701
06059062702,Census Tract 627.02; Orange County; California,4355,06,059,062702
06059062800,Census Tract 628; Orange County; California,3464,06,059,062800
06059062900,Census Tract 629; Orange County; California,1624,06,059,062900
06059063004,Census Tract 630.04; Orange County; California,5617,06,059,063004
06059063005,Census Tract 630.05; Orange County; California,1614,06,059,063005
06059063006,Census Tract 630.06; Orange County; California,2294,06,059,063006
06059063007,Census Tract 630.07; Orange County; California,6705,06,059,063007
06059063008,Census Tract 630.08; Orange County; California,2296,06,059,063008
06059063009,Census Tract 630.09; Orange County; California,1607,06,059,063009
06059063010,Census Tract 630.10; Orange County; California,7116,06,059,063010
06059063101,Census Tract 631.01; Orange County; California,2705,06,059,063101
06059063102,Census Tract 631.02; Orange County; California,5884,06,059,063102
06059063103,Census Tract 631.03; Orange County; California,3502,06,059,063103
06059063201,Census Tract 632.01; Orange County; California,3686,06,059,063201
06059063202,Census Tract 632.02; Orange County; California,3812,06,059,063202
06059063301,Census Tract 633.01; Orange County; California,3132,06,059,063301
06059063302,Census Tract 633.02; Orange County; California,4067,06,059,063302
06059063400,Census Tract 634; Orange County; California,4628,06,059,063400
